0.000000000000000000e+00,6.149237472766587720e-01,9.836601307182353260e-01,1.097930283222529502e+00,1.155555555555059177e+00,1.006427015249058865e+00,8.316993464044293294e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.958605664488824116e-01,9.752723311539410744e-01
0.000000000000000000e+00,5.089052287582352951e-01,8.362745098041175495e-01,8.576797385615881897e-01,9.911764705884117399e-01,8.750816993458824244e-01,7.121732026145882744e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.449346405229705481e-01,6.877450980397237235e-01
3.582352941175706018e-01,4.355882352942352931e-01,5.651960784314118413e-01,7.263725490195882539e-01,7.889215686274705375e-01,8.837254901964706200e-01,8.096078431372352169e-01,7.069607843136470615e-01,7.424509803918235562e-01,8.353921568629412153e-01,9.152941176475882790e-01,1.016274509803529291e+00
4.082633053221176866e-01,4.963585434172941291e-01,5.518207282915292833e-01,7.305322128855882280e-01,7.392156862749412749e-01,7.703081232493529384e-01,7.801120448183529454e-01,6.840336134452352779e-01,6.991596638658235108e-01,7.296918767510000015e-01,7.910364145660588875e-01,8.501400560223528746e-01
3.816993464049530105e-01,4.571895424836823207e-01,7.594771241819410212e-01,9.607843137250587917e-01,1.010130718953588413e+00,1.122875816993223586e+00,9.977124183005882108e-01,1.003921568627170746e+00,1.100653594770588217e+00,1.140196078430411708e+00,1.165032679737117549e+00,1.211111111111294214e+00
3.107843137255294486e-01,5.224264705882353255e-01,7.219362745097647194e-01,8.466911764707646393e-01,9.579656862747057966e-01,9.049019607848233226e-01,8.742647058824706274e-01,8.509803921571764684e-01,1.026470588235294024e+00,1.170710784313117703e+00,1.219607843137235248e+00,1.150000000000411804e+00
1.254901960783746939e-01,1.661764705882529392e-01,2.825980392156823839e-01,3.904411764706294807e-01,5.700980392156470566e-01,6.112745098041176828e-01,3.908088235293529222e-01,3.496323529411176634e-01,4.356617647059412013e-01,4.493872549019999330e-01,6.283088235291175438e-01,6.937500000000589306e-01
2.257352941175235217e-01,2.797794117646882350e-01,3.370098039215881913e-01,4.513480392156470900e-01,4.743872549020000662e-01,4.332107843137648628e-01,3.835784313725292827e-01,2.666666666666864804e-01,2.019607843138411796e-01,2.479166666666705876e-01,3.832107843137059211e-01,4.139705882352764377e-01
0.000000000000000000e+00,1.759803921568587892e-01,4.415686274510000064e-01,4.952941176471176710e-01,6.300000000000587352e-01,6.871568627452943057e-01,6.113725490197059464e-01,5.313725490195293499e-01,4.205882352940588653e-01,3.474509803921765339e-01,4.273529411764117603e-01,4.623529411764705777e-01
0.000000000000000000e+00,8.403361344535294208e-02,1.801120448178558653e-01,2.991596638653117313e-01,3.487394957982353216e-01,3.564425770307529384e-01,2.488795518205912105e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.764705882351765287e-02
