0.000000000000000000e+00,5.595679012346110870e-01,9.636831275712778311e-01,1.120987654320555471e+00,1.153292181068833244e+00,1.155041152263000193e+00,1.046090534978944442e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.815843621396666663e-01,1.089403292179444094e+00
0.000000000000000000e+00,4.136188271606109357e-01,8.015432098766666069e-01,9.638888888892778173e-01,1.048804012345777581e+00,9.689814814822219624e-01,8.689814814813889843e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.320601851851666009e-01,9.665509259263890263e-01
5.110185185183888645e-01,5.270370370370000002e-01,6.251851851852222586e-01,7.455555555555555269e-01,7.944444444447777975e-01,8.010185185186666779e-01,8.022222222219999033e-01,7.407407407405556254e-01,6.990740740740001291e-01,7.010185185186110779e-01,7.897222222222778365e-01,9.761111111117224404e-01
4.447089947087778938e-01,4.202380952379444756e-01,5.324074074075556551e-01,6.063492063492222917e-01,6.653439153441111920e-01,6.244708994709999850e-01,6.129629629631110355e-01,6.063492063490000250e-01,5.768518518520555638e-01,6.707671957673334573e-01,7.887566137570000135e-01,8.308201058198332323e-01
3.503086419751499370e-01,4.540123456790109979e-01,6.237654320987110479e-01,7.077160493823889675e-01,9.537037037029443276e-01,1.020061728394222156e+00,9.515432098758888069e-01,9.743827160480889038e-01,1.056481481480610940e+00,1.159259259259277863e+00,1.158333333333110948e+00,1.135493827161277780e+00
2.866898148147777325e-01,4.157407407407777145e-01,5.527777777777778123e-01,7.682870370369998536e-01,9.574074074073887219e-01,9.728009259261666264e-01,8.501157407405001143e-01,7.819444444442222864e-01,8.693287037038334164e-01,1.047106481482222406e+00,1.175115740740221959e+00,1.175925925926111226e+00
8.541666666666278274e-02,1.699074074073333440e-01,3.013888888888888729e-01,4.513888888889445727e-01,4.976851851851666897e-01,5.162037037036666387e-01,4.525462962963149871e-01,4.769675925926110671e-01,5.368055555555554248e-01,6.508101851850555120e-01,7.518518518521667415e-01,6.711805555557778247e-01
2.277777777777388879e-01,3.508101851852221675e-01,4.381944444444999531e-01,4.502314814813332955e-01,4.634259259259445041e-01,4.672453703703888239e-01,4.692129629629999688e-01,3.554398148148722458e-01,3.568287037036667053e-01,3.843749999999999667e-01,5.303240740741833603e-01,6.170138888888333506e-01
0.000000000000000000e+00,1.499074074073927787e-01,3.587962962962777946e-01,5.036111111111667427e-01,6.277777777777777679e-01,6.719444444443332110e-01,5.713888888886667905e-01,5.264814814815554911e-01,4.880555555555722291e-01,4.296296296297221762e-01,4.279629629629998488e-01,4.292592592591111256e-01
0.000000000000000000e+00,4.775132275129444909e-02,1.551587301586722090e-01,3.041005291003500144e-01,3.369047619047832454e-01,3.164021164020778265e-01,2.379629629628944587e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.809523809521666027e-02
